campus,requirement_key,curriculum,location,location_slug,location_term_id,available,specific_name,english,general,profile_note,note,minimum,grade_12,grade_11,recommended_grade_range,suggested_subjects
vancouver,international-economics,countries,Namibia,namibia,558,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Namibia Senior Secondary School Certificate (NSSC) with standing in at least six academic subject areas (GCSE, AS Levels, A Levels), including English, with at least three academic A Levels or six AS Levels. A subject may not be counted at both A Level and GCSE.",,,Math (A or AS Level),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Netherlands,netherlands,508,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: VWO (Voorbereidend Wetenschappelijk Onderwijs) Diploma. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,VWO Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,New Zealand,new-zealand,507,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: National Certificate of Educational Achievement Level Three and University Entrance Standard. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Senior-level Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Nigeria,nigeria,582,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,Graduation from a university-preparatory program at a senior secondary school: West African Senior School Certificate,,,Math (SSC),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Norway,norway,737,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Upper Secondary School Certificate – general studies (Vitnemal fra den Videregaende Skolen – allmenne fag). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Upper Secondary Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Oman,oman,736,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Thanawiya Amma (Secondary School Leaving Certificate). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Senior-level Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Pakistan,pakistan,504,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: HSSC – Higher Secondary School Certificate. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Senior-level Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Panama,panama,735,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Bachillerato. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Senior-level Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Peru,peru,734,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Certificado de Educación Secundaria Común Completa. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Certificates must be in a sealed school envelope. Notarized copies are not acceptable. One full year of post-secondary studies in a recognized university: All certificates must be transmitted directly from the institution and must be official, bearing seal of institution and signature of authorizing university officer. Photocopies are acceptable if certified by authorizing officer. Notarized copies are not acceptable.",,,A full first-year university program that includes Pre-Calculus Math,,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Philippines,philippines,501,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: High School Diploma. Candidates must graduate from an academic track of the revised K-12 education system. Student who have not graduated under the new requirements will be required to submit one full year of post-secondary studies at a recognized university. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Pre-Calculus Math (Business Studies Math will not fulfill the Pre-Calculus requirement),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Poland,poland,733,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Świadectwo Dojrzałości Liceum Ogólnokształcącego or Matura Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Upper Secondary Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Qatar,qatar,732,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Al-Thanawiya Aama Qatari (general secondary education certificate). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Senior-level Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Russia,russia,731,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Attestat o Srednem (Polnom) Obshchem Obrazovanii (Certificate of Secondary Complete General Education). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Upper Secondary Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Rwanda,rwanda,691,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Advanced General Certificate of Secondary Education (AGCSE) Standing in at least six academic subject areas, including English Prior to 2011, Diplôme de Fin d’Etudes Secondaires (End of Secondary Studies Diploma)",,,Mathematics (AGCSE Level),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Saint Kitts and Nevis,saint-kitts-and-nevis,569,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Caribbean Secondary Education Certificate (CSEC) Caribbean Advanced Proficiency Examination Certificate (CAPE) Standing in at least six academic subjects, including English, with at least three academic CAPE subjects",,,Math (CAPE Unit 2),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Saint Lucia,saint-lucia,570,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Caribbean Secondary Education Certificate (CSEC) Caribbean Advanced Proficiency Examination Certificate (CAPE) Standing in at least six academic subjects, including English, with at least three academic CAPE subjects",,,Math (CAPE Unit 2),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Saint Vincent and the Grenadines,saint-vincent-and-the-grenadines,571,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Caribbean Secondary Education Certificate (CSEC) Caribbean Advanced Proficiency Examination Certificate (CAPE) Standing in at least six academic subjects, including English, with at least three academic CAPE subjects",,,Math (CAPE Unit 2),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Saudi Arabia,saudi-arabia,730,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Tawjihiyah (General Secondary Education Certificate). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Upper Secondary Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Scotland,scotland,496,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Scottish Certificate of Education at the Higher Level. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable. Standing in at least five academic subject areas, including English, at the Higher Level and/or at the Advanced Higher Level",,,Math (Higher or Advanced Higher Level),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Seychelles,seychelles,559,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: General Certificate of Education O-Level General Certificate of Education A-Level Standing in at least six academic subjects, including English, with at least three academic A-Level subjects",,,Math (A or AS Level),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Sierra Leone,sierra-leone,928,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,Graduation from a university-preparatory program at a senior secondary school: West African Senior School Certificate,,,Math (SSC),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Singapore,singapore,495,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Singapore-Cambridge General Certificate of Education (Ordinary Level) and Singapore-Cambridge General Certificate of Education (Advanced Level). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable. Standing in at least six subject areas, including English, with at least three at H2 level.",,,Math (H2 Level),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,South Africa,south-africa,729,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: National Senior Certificate. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Math (Pre-Calculus) (Math Literacy does not meet the Math (Pre-Calculus) requirement),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,South Korea,south-korea,695,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Korean Senior Secondary School Certificate of Graduation. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Upper Secondary Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Spain,spain,728,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Titulo de Bachiller. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Upper Secondary Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Sri Lanka,sri-lanka,492,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Sri Lanka General Certificate of Education Ordinary and Advanced Levels. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable. Standing in at least six academic subject areas, including English, with at least three academic A-Level subjects.",,,Math (A or AS Level),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Sweden,sweden,727,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Avgangsbetyg/Slutbetyg fran Gymnasieskola (Upper Secondary School Leaving Certificate). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Upper Secondary Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Switzerland,switzerland,704,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Federal School Leaving Certificate – Maturité/Maturität/Maturità. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Upper Secondary Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Syria,syria,490,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Al-Shahada Al Thanawiyya – Al’ Amma (Secondary School Leaving Certificate). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Upper Secondary Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Taiwan,taiwan,726,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Senior High School Leaving Certificate. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Senior-level Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Tanzania,tanzania,702,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Advanced Certificate of Secondary Education. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable. Standing in at least six subject areas, including English, with at least three A-Level subjects.",,,Math (A or AS Level),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Thailand,thailand,714,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Mathayom Suksa 6 (Certificate of Secondary Education). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Upper Secondary Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,The Gambia,the-gambia,799,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,Graduation from a university-preparatory program at a senior secondary school: West African Senior School Certificate,,,Math (SSC),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Trinidad and Tobago,trinidad-tobago,488,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Caribbean Secondary Education Certificate (CSEC) Caribbean Advanced Proficiency Examination Certificate (CAPE) Standing in at least six academic subjects, including English, with at least three academic CAPE subjects",,,Math (CAPE Unit 2),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Tunisia,tunisia,487,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Baccalauréat. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Senior-level Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Turkey,turkey,697,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Lise Diplomasi. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Certificates must be in a sealed school envelope. Notarized copies are not acceptable.",,,Senior-level Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Turks and Caicos Islands,turks-and-caicos-islands,572,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Caribbean Secondary Education Certificate (CSEC) Caribbean Advanced Proficiency Examination Certificate (CAPE) Standing in at least six academic subjects, including English, with at least three academic CAPE subjects",,,Math (CAPE Unit 2),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Uganda,uganda,725,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Uganda Advanced Certificate of Education. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable. Uganda Certificate of Education. Standing in at least six academic subject areas, including English, with at least three academic A-Level subjects.",,,Math (A or AS Level),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,Ukraine,ukraine,485,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: Atestat pro Povnu Zagal’nu Seredniu Osvitu (Certificate of Complete General Secondary Education). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Upper Secondary Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
vancouver,international-economics,countries,United Arab Emirates,united-arab-emirates,724,True,International Economics,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,"Graduation from a university-preparatory program at a senior secondary school: UAE Secondary School Leaving Certificate (Shahadat Al-Thanawiya Al-Amma). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",,,Senior-level Math (Pre-Calculus),,,,"The following subject categories are particularly relevant for this degree. Consider taking courses in these areas in your junior year and senior year. Language Arts Mathematics and Computation (will consider Chemistry and Physics in this category) Social Studies (only Economics, Ethics, First Nations or Contemporary Indigenous Studies, Geography, Law, Psychology, and Social Studies)"
