campus,requirement_key,curriculum,location,location_slug,location_term_id,program_group,kind,position,requirement,advisory
vancouver,music,countries,Colombia,colombia,536,Music,general,2,"One full year of post-secondary studies in a recognized university: All certificates must be transmitted directly from the institution and must be official, bearing seal of institution, and signature of authorizing university officer. Photocopies are acceptable if certified by authorizing officer. Notarized copies are not acceptable.",False
vancouver,music,countries,Colombia,colombia,536,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Costa Rica,costa-rica,755,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Costa Rica,costa-rica,755,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Costa Rica,costa-rica,755,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Costa Rica,costa-rica,755,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Costa Rica,costa-rica,755,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Costa Rica,costa-rica,755,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Bachillerato. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Certificates must be in a sealed school envelope. Notarized copies are not acceptable.",False
vancouver,music,countries,Costa Rica,costa-rica,755,Music,general,2,"One full year of post-secondary studies in a recognized university: All certificates must be transmitted directly from the institution and must be official, bearing seal of institution, and signature of authorizing university officer. Photocopies are acceptable if certified by authorizing officer. Notarized copies are not acceptable.",False
vancouver,music,countries,Costa Rica,costa-rica,755,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Czech Republic,czech-republic,754,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Czech Republic,czech-republic,754,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Czech Republic,czech-republic,754,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Czech Republic,czech-republic,754,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Czech Republic,czech-republic,754,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Czech Republic,czech-republic,754,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Vysvědčeni o maturitní zkoušce/Maturita (Secondary School Leaving Certificate) from an academic secondary school. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Czech Republic,czech-republic,754,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Denmark,denmark,753,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Denmark,denmark,753,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Denmark,denmark,753,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Denmark,denmark,753,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Denmark,denmark,753,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Denmark,denmark,753,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Studentereksamen (Upper Secondary School Leaving Certificate) Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Denmark,denmark,753,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Dominica,dominica,564,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Dominica,dominica,564,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Dominica,dominica,564,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Dominica,dominica,564,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Dominica,dominica,564,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Dominica,dominica,564,Music,general,1,Caribbean Secondary Education Certificate (CSEC),False
vancouver,music,countries,Dominica,dominica,564,Music,general,2,Caribbean Advanced Proficiency Examination Certificate (CAPE),False
vancouver,music,countries,Dominica,dominica,564,Music,general,3,"Standing in at least six academic subjects, including English, with at least three academic CAPE subjects",False
vancouver,music,countries,Dominica,dominica,564,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Ecuador,ecuador,752,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Ecuador,ecuador,752,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Ecuador,ecuador,752,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Ecuador,ecuador,752,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Ecuador,ecuador,752,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Ecuador,ecuador,752,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Bachillerato. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Ecuador,ecuador,752,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Thaanawiya’aama (General Secondary School Certificate). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Certificates must be in a sealed school envelope. Notarized copies are not acceptable.",False
vancouver,music,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Music,general,2,"One full year of post-secondary studies in a recognized university: All certificates must be transmitted directly from the institution and must be official, bearing seal of institution and signature of authorizing university officer. Photocopies are acceptable if certified by authorizing officer. Notarized copies are not acceptable.",False
vancouver,music,countries,Egypt – 11 Years of Education,egypt-11-years-of-education,531,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Egypt – 12 Years of Education,egypt,550,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Egypt – 12 Years of Education,egypt,550,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Egypt – 12 Years of Education,egypt,550,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Egypt – 12 Years of Education,egypt,550,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Egypt – 12 Years of Education,egypt,550,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Egypt – 12 Years of Education,egypt,550,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Thaanawiya ‘aama – General Secondary School Certificate. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Certificates must be in a sealed school envelope. Notarized copies are not acceptable.",False
vancouver,music,countries,Egypt – 12 Years of Education,egypt,550,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,El Salvador,el-salvador,751,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,El Salvador,el-salvador,751,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,El Salvador,el-salvador,751,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,El Salvador,el-salvador,751,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,El Salvador,el-salvador,751,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,El Salvador,el-salvador,751,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Bachiller Academico. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,El Salvador,el-salvador,751,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Ethiopia,ethiopia,750,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Ethiopia,ethiopia,750,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Ethiopia,ethiopia,750,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Ethiopia,ethiopia,750,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Ethiopia,ethiopia,750,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Ethiopia,ethiopia,750,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Ethiopian Higher Education Entrance Examination. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Ethiopia,ethiopia,750,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Finland,finland,749,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Finland,finland,749,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Finland,finland,749,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Finland,finland,749,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Finland,finland,749,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Finland,finland,749,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Ylioppilastutkintotodistus/Studentexamensbetyg (Certificate of Matriculation). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Finland,finland,749,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,France (French Baccalaureate),france,748,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,France (French Baccalaureate),france,748,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,France (French Baccalaureate),france,748,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,France (French Baccalaureate),france,748,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,France (French Baccalaureate),france,748,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,France (French Baccalaureate),france,748,Music,general,1,Completion of the baccalauréat général or the baccalauréat général (option internationale).,False
vancouver,music,countries,France (French Baccalaureate),france,748,Music,general,2,The baccalauréat technologique may be considered for admission on a case-by-case basis. The baccalauréat professionnel does not comprise a basis of admission to UBC.,False
vancouver,music,countries,France (French Baccalaureate),france,748,Music,general,3,"Math Informatique does not satisfy the math requirement for admission to UBC’s science-based programs, the Faculty of Management, the UBC Sauder School of Business, or the Vancouver School of Economics.",False
vancouver,music,countries,France (French Baccalaureate),france,748,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Germany,germany,747,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Germany,germany,747,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Germany,germany,747,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Germany,germany,747,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Germany,germany,747,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Germany,germany,747,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Abitur/Zeugnis der Allgemeinen Hochschulreife. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Germany,germany,747,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Ghana,ghana,746,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Ghana,ghana,746,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Ghana,ghana,746,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Ghana,ghana,746,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Ghana,ghana,746,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Ghana,ghana,746,Music,general,1,Graduation from a university-preparatory program at a senior secondary school: West African Senior School Certificate,False
vancouver,music,countries,Ghana,ghana,746,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Gibraltar,gibraltar,554,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Gibraltar,gibraltar,554,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Gibraltar,gibraltar,554,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Gibraltar,gibraltar,554,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Gibraltar,gibraltar,554,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Gibraltar,gibraltar,554,Music,general,1,General Certificate of Education O-Level,False
vancouver,music,countries,Gibraltar,gibraltar,554,Music,general,2,General Certificate of Education A-Level,False
vancouver,music,countries,Gibraltar,gibraltar,554,Music,general,3,"Standing in at least six academic subjects, including English, with at least three academic A-Level subjects",False
vancouver,music,countries,Gibraltar,gibraltar,554,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Greece,greece,524,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Greece,greece,524,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Greece,greece,524,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Greece,greece,524,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Greece,greece,524,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Greece,greece,524,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Apolytirio Eniaiou Lykeiou – Απολυτήριο Ενιαίου Λυκείου. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Greece,greece,524,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Grenada,grenada,565,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Grenada,grenada,565,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Grenada,grenada,565,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Grenada,grenada,565,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Grenada,grenada,565,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Grenada,grenada,565,Music,general,1,Caribbean Secondary Education Certificate (CSEC),False
vancouver,music,countries,Grenada,grenada,565,Music,general,2,Caribbean Advanced Proficiency Examination Certificate (CAPE),False
vancouver,music,countries,Grenada,grenada,565,Music,general,3,"Standing in at least six academic subjects, including English, with at least three academic CAPE subjects",False
vancouver,music,countries,Grenada,grenada,565,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Guatemala,guatemala,694,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Guatemala,guatemala,694,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Guatemala,guatemala,694,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Guatemala,guatemala,694,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Guatemala,guatemala,694,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Guatemala,guatemala,694,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Bachillerato. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Certificates must be in a sealed school envelope. Notarized copies are not acceptable.",False
vancouver,music,countries,Guatemala,guatemala,694,Music,general,2,"One full year of post-secondary studies in a recognized university: All certificates must be transmitted directly from the institution and must be official, bearing seal of institution, and signature of authorizing university officer. Photocopies are acceptable if certified by authorizing officer. Notarized copies are not acceptable.",False
vancouver,music,countries,Guatemala,guatemala,694,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Guyana,guyana,566,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Guyana,guyana,566,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Guyana,guyana,566,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Guyana,guyana,566,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Guyana,guyana,566,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Guyana,guyana,566,Music,general,1,Caribbean Secondary Education Certificate (CSEC),False
vancouver,music,countries,Guyana,guyana,566,Music,general,2,Caribbean Advanced Proficiency Examination Certificate (CAPE),False
vancouver,music,countries,Guyana,guyana,566,Music,general,3,"Standing in at least six academic subjects, including English, with at least three academic CAPE subjects",False
vancouver,music,countries,Guyana,guyana,566,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Honduras,honduras,671,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Honduras,honduras,671,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Honduras,honduras,671,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Honduras,honduras,671,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Honduras,honduras,671,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Honduras,honduras,671,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Bachillerato. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Certificates must be in a sealed school envelope. Notarized copies are not acceptable.",False
vancouver,music,countries,Honduras,honduras,671,Music,general,2,"One full year of post-secondary studies in a recognized university: All certificates must be transmitted directly from the institution and must be official, bearing seal of institution, and signature of authorizing university officer. Photocopies are acceptable if certified by authorizing officer. Notarized copies are not acceptable.",False
vancouver,music,countries,Honduras,honduras,671,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Hong Kong,hong-kong,551,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Hong Kong,hong-kong,551,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Hong Kong,hong-kong,551,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Hong Kong,hong-kong,551,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Hong Kong,hong-kong,551,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Hong Kong,hong-kong,551,Music,general,1,"Hong Kong Diploma of Secondary Education (HKDSE). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Hong Kong,hong-kong,551,Music,general,2,Standing in four core subjects and two elective subjects. (Category B Applied Learning Subjects are not acceptable).,False
vancouver,music,countries,Hong Kong,hong-kong,551,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,India,india,745,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,India,india,745,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,India,india,745,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,India,india,745,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,India,india,745,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,India,india,745,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Higher Secondary School Certificate awarded on completion of Standard XII. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,India,india,745,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Indonesia,indonesia,744,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Indonesia,indonesia,744,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Indonesia,indonesia,744,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Indonesia,indonesia,744,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Indonesia,indonesia,744,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Indonesia,indonesia,744,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Surat Tanda Tamat Belajar Sekolah Menengah Umum Tingkat Atas (STTB SMA) or Certificate of Completion of Upper Secondary School. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Indonesia,indonesia,744,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Iran,iran,520,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Iran,iran,520,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Iran,iran,520,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Iran,iran,520,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Iran,iran,520,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Iran,iran,520,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: High School Diploma. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Iran,iran,520,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Ireland,ireland,519,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Ireland,ireland,519,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Ireland,ireland,519,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Ireland,ireland,519,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Ireland,ireland,519,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Ireland,ireland,519,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Ardteistiméireacht (Leaving Certificate). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Ireland,ireland,519,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Israel,israel,803,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Israel,israel,803,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Israel,israel,803,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Israel,israel,803,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Israel,israel,803,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Israel,israel,803,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Bagrut Certificate. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Israel,israel,803,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Italy,italy,518,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Italy,italy,518,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Italy,italy,518,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Italy,italy,518,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Italy,italy,518,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Italy,italy,518,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Diploma di Esame di Stato. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Italy,italy,518,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Jamaica,jamaica,761,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Jamaica,jamaica,761,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Jamaica,jamaica,761,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Jamaica,jamaica,761,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Jamaica,jamaica,761,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Jamaica,jamaica,761,Music,general,1,Caribbean Secondary Education Certificate (CSEC),False
vancouver,music,countries,Jamaica,jamaica,761,Music,general,2,Caribbean Advanced Proficiency Examination Certificate (CAPE),False
vancouver,music,countries,Jamaica,jamaica,761,Music,general,3,"Standing in at least six academic subjects, including English, with at least three academic CAPE subjects",False
vancouver,music,countries,Jamaica,jamaica,761,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Japan,japan,743,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Japan,japan,743,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Japan,japan,743,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Japan,japan,743,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Japan,japan,743,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Japan,japan,743,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Kotogakko Sotsugyo Shomeisho (Upper Secondary School Leaving Certificate). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Japan,japan,743,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
